title,price,availability,rating,category,image_path,id
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,In stock,One,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e3ae48fe07d77611b49b5b78d99418ae.jpg,127
"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1aeb5d30809ad96d7c323228a2bd23d3.jpg,128
"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,In stock,Five,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e9fb3236b73384253144f89b6eec6a68.jpg,129
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,In stock,Four,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ae169bb5ae814e0fb900cdf9e99332a7.jpg,130
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,In stock,Two,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/64752f8cdae54b164fb81bfd81accd55.jpg,131
"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/56eac75378feb4cab0dcb9d2101cf58b.jpg,132
The Complete Maus (Maus #1-2),10.64,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a6f889e0ba02be31875d3a324090ef5e.jpg,133
"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6c607509837e2b362ffd7c0e15e7b1f9.jpg,134
"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,In stock,One,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c6cab3f679acb45fd2eba092ec9f6a2a.jpg,135
"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,In stock,Five,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0d22f9ee696b7443d1573e7752645c6d.jpg,136
"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,In stock,Four,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/872ba3b06a97e6662770bc2152595b84.jpg,137
"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/d5c5a6ebf05b68bee78a38a8ea62305d.jpg,138
"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,In stock,Four,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f496db4d78639e233978ae2bee021752.jpg,139
"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,In stock,Three,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/16460146a1a8b99c82da027368383ade.jpg,140
"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,In stock,Four,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/350b1224dc46533851d5a34134e44842.jpg,141
"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,In stock,Five,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7cc13a8fb238202250e87843c1a62f94.jpg,142
"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,In stock,Five,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a8383903c98af18b898b9d70d5be2c16.jpg,143
"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,In stock,Four,Sequential Art,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/097cb5ecc6fb3fbe1690cf0cbdea4ac5.jpg,144
The Secret Garden,15.08,In stock,Four,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c5465a06182ed6ebfa40d049258a2f58.jpg,145
The Metamorphosis,28.58,In stock,One,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4a1b6e9c1af75db0dc34ae63344f6883.jpg,146
The Pilgrim's Progress,50.26,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/45bb59d19eb3aa868293d44809078418.jpg,147
The Hound of the Baskervilles (Sherlock Holmes #5),14.82,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1fb03cdabe6001c8a2620f65e025cbd5.jpg,148
Little Women (Little Women #1),28.07,In stock,Four,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/81f559ebe403317226fa8b611e35ce8a.jpg,149
Gone with the Wind,32.49,In stock,Three,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2782701b5c877cb063065b9fc14c5b13.jpg,150
Candide,58.63,In stock,Three,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e3c4aba2409bb769a6488805e3fc4709.jpg,151
Animal Farm,57.22,In stock,Three,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/10db56354b4550d92270c6f097d9bebc.jpg,152
Wuthering Heights,17.73,In stock,Three,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/934e966c1ddf559d3ac2b5c1407aaf1e.jpg,153
The Picture of Dorian Gray,29.7,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a67245346daa38c2b23a4fc64c6e7115.jpg,154
The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),26.78,In stock,Four,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/42c48f11b7e70a0f76c5ba9cb5c5018a.jpg,155
Beowulf,38.35,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/dd6e7b84e99f3b4b5655ea0db74af2b4.jpg,156
And Then There Were None,35.01,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/21bf2eb0bff3134837def8bd40845ba0.jpg,157
The Story of Hong Gildong,43.19,In stock,Four,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ab16eb035cc58809a73c4699477de9cb.jpg,158
The Little Prince,45.42,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c078355608dd81c7c5e4f5e1c5f73d23.jpg,159
Sense and Sensibility,37.46,In stock,One,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7d53e2264b9647ee307259be9f73585d.jpg,160
Of Mice and Men,47.11,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0fca4597765ffacdb7bd529fc5eb88fa.jpg,161
Emma,32.93,In stock,Two,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/09638baaef52f03827c215029c632a13.jpg,162
Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,In stock,One,Classics,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/96ee77d71a31b7694dac6855f6affe4e.jpg,163
Sophie's World,15.94,In stock,Five,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6571919836ec51ed54f0050c31d8a0cd.jpg,164
The Death of Humanity: and the Case for Life,58.11,In stock,Four,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/71df730cf38c232ee58a2e407135f055.jpg,165
The Stranger,17.44,In stock,Four,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ea0476a6f4c318ceccf5e2f2b39f2b15.jpg,166
Proofs of God: Classical Arguments from Tertullian to Barth,54.21,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3fef12d9da503693af12997c0ea0897f.jpg,167
Kierkegaard: A Christian Missionary to Christians,47.13,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/05ce699eaf78c0fae20308497c4f496a.jpg,168
"At The Existentialist Caf̩: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,In stock,Five,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/de76d5c473c358bd41c03cf710692bfb.jpg,169
Critique of Pure Reason,20.75,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/126ef8f6473b81808ebbb9cff155e883.jpg,170
"Run, Spot, Run: The Ethics of Keeping Pets",20.02,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/91e6190dcdd7d6cdeb94a82b60917ec4.jpg,171
The Nicomachean Ethics,36.34,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f0aa9ae0319b1d6e0706e6053020e696.jpg,172
Meditations,25.89,In stock,Two,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/dfc9ed72e963572d23233b3a8cb01676.jpg,173
Beyond Good and Evil,43.38,In stock,One,Philosophy,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ab45f300aa15066ad1260d6f1398d03e.jpg,174
Chase Me (Paris Nights #2),25.27,In stock,Five,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9c2e0eb8866b8e3f3b768994fd3d1c1a.jpg,175
Black Dust,34.53,In stock,Five,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/44ccc99c8f82c33d4f9d2afa4ef25787.jpg,176
Her Backup Boyfriend (The Sorensen Family #1),33.97,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1ebbbc3e2d3249b111033cfc40763b0b.jpg,177
First and First (Five Boroughs #3),15.97,In stock,Four,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/c4d1517cc9370e292366b6132ca9ca36.jpg,178
Fifty Shades Darker (Fifty Shades #2),21.96,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ccbdae9e29b3594301528fa2c876ec29.jpg,179
The Wedding Dress,24.12,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/28992d89f4abf54fba183fc8d074adf3.jpg,180
Suddenly in Love (Lake Haven #1),55.99,In stock,Two,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e9f4bc8cf5ffaea1504623c936e90a48.jpg,181
Something More Than This,16.24,In stock,Four,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5910fbd8a95e8e9de9c660b71e0694e2.jpg,182
Doing It Over (Most Likely To #1),35.61,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/e9250495a525eb203652ad9da85ccb8e.jpg,183
The Wedding Pact (The O'Malleys #2),32.61,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7e67addd80caaf8a9f9e9daa9cf66bb2.jpg,184
Hold Your Breath (Search and Rescue #1),28.82,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0b89c3b317d0f89da48356a0b5959c1e.jpg,185
Dirty (Dive Bar #1),40.83,In stock,Four,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/ae903f6f6d059954be4e85497dd76bf5.jpg,186
Take Me Home Tonight (Rock Star Romance #3),53.98,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a64b3c559f59748bfdbbe75be3e16075.jpg,187
Off the Hook (Fishing for Trouble #1),47.67,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1d78fe226e1adb9cb591fa21f8a9bf68.jpg,188
A Gentleman's Position (Society of Gentlemen #3),14.75,In stock,Five,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f0e0db3edcb14293a52b51929cc72979.jpg,189
"Sit, Stay, Love",20.9,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/8e408552c2e7ee81cd60c03c79f604af.jpg,190
A Girl's Guide to Moving On (New Beginnings #2),31.3,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/f7a90a63f66ac92cc280def001970ed2.jpg,191
The Perfect Play (Play by Play #1),59.99,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4016ffba678f309171d8130135f6eb8e.jpg,192
Dark Lover (Black Dagger Brotherhood #1),12.87,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/3ca2e61181fc1122658af8f85354bae8.jpg,193
Changing the Game (Play by Play #2),13.38,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/57472d9c6d483bee9c38c90bfa10b3ee.jpg,194
A Walk to Remember,56.43,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/fa1b0fac146201645c740b02802e2211.jpg,195
The Purest Hook (Second Circle Tattoos #3),12.25,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/1568ef85fdb4e405b9f8bc62ef855c10.jpg,196
The Obsession,45.43,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/2493c74c614afcc435cc00e33bd55f64.jpg,197
Reservations for Two,11.1,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/39a4d96a5bc75a34aae97676a4b854fa.jpg,198
Best of My Love (Fool's Gold #20),27.41,In stock,Two,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/068ccab8875670fccb8b72234370d16f.jpg,199
Where Lightning Strikes (Bleeding Stars #3),39.77,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/73d948af3f2adb6dd693ff4bd43e7760.jpg,200
This One Moment (Pushing Limits #1),48.71,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/9b061431c4fbb98cc18068a523a49988.jpg,201
"Rhythm, Chord & Malykhin",28.34,In stock,Two,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/4385ee0304bc3546f2b6eaa75c46d4f8.jpg,202
My Perfect Mistake (Over the Top #1),38.92,In stock,Two,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/0d03eb55ed070a53b6c4b6eedd48b458.jpg,203
Listen to Me (Fusion #1),58.99,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/00dd43f59d255cbc16e9d9c9ed20a997.jpg,204
Imperfect Harmony,34.74,In stock,Four,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/fb299a516730a2f2602b10f945f7a8e5.jpg,205
Fighting Fate (Fighting #6),39.24,In stock,Three,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/57e255929f6e597c18cb3843904cd92b.jpg,206
Deep Under (Walker Security #1),47.09,In stock,Five,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/74e4ec43c40926c7b57fc0fe0f397183.jpg,207
Charity's Cross (Charles Towne Belles #4),41.24,In stock,One,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/39e008f84bbd24b49a7532c2024b855e.jpg,208
Bounty (Colorado Mountain #7),37.26,In stock,Four,Romance,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/80ff924ed78cd7c5172410d0d92f8dfe.jpg,209
I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.36,In stock,Four,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/5f72c8a0d5a7292e2929a354ec8a022f.jpg,210
Will You Won't You Want Me?,13.86,In stock,Three,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/16e3ca741956485119251e7442a67e2e.jpg,211
Keep Me Posted,20.46,In stock,Four,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/aeac003461b89c7ef826251d940b2afc.jpg,212
Grey (Fifty Shades #4),48.49,In stock,Four,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/bbeeab4c4ce572c0e9764e3a96c6d4a5.jpg,213
Meternity,43.58,In stock,Three,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/39e33ebef2d7a35dd6899541eba8306d.jpg,214
Some Women,13.73,In stock,Five,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/27b7f4ec590965b5acc15dc4b1376684.jpg,215
Shopaholic Ties the Knot (Shopaholic #3),48.39,In stock,Five,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/acba5e4e1813b8c1fff4890f1efef3ab.jpg,216
Can You Keep a Secret?,21.94,In stock,One,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/7273ff1bfe3b0a6aab7f54ddf9be7b44.jpg,217
Twenties Girl,42.8,In stock,Two,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/a0fa38039f6a674a7c89dfe2be866259.jpg,218
The Undomestic Goddess,45.75,In stock,Four,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/138f4cf84be250d08e1f5c1db3643dbc.jpg,219
The Nanny Diaries (Nanny #1),52.53,In stock,Five,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/635fb981e464f7427787824b20a15e71.jpg,220
The Devil Wears Prada (The Devil Wears Prada #1),44.29,In stock,One,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/87d34d376555dd0cb75030d1059cc144.jpg,221
Something Borrowed (Darcy & Rachel #1),48.96,In stock,Five,Womens Fiction,https://github.com/alicebiasilva/Pos_Tech_Machine_Learning_Engineer/blob/main/public/images/6d6d5799190b4f9ef89f3bbc8b67d60d.jpg,222
